Community.Area,Week,Year,Weeek,Crimes,Crimes.LastWeek,Arrests.LastWeek,Domestics.LastWeek,Month,MinDay,MaxDay,CommonCrimes.LastWeek
19,38,2013,38,107,109,24,16,9,15,21,75
19,39,2013,39,93,107,36,24,9,22,28,63
19,4,2013,4,112,118,26,13,1,20,26,63
19,40,2013,40,109,93,20,12,9.752293578,1,30,52
19,41,2013,41,117,109,24,24,10,6,12,64
19,42,2013,42,90,117,27,20,10,13,19,80
19,43,2013,43,110,90,18,16,10,20,26,59
19,44,2013,44,104,110,28,16,10.34615385,1,31,58
19,45,2013,45,84,104,28,16,11,3,9,70
19,46,2013,46,104,84,20,15,11,10,16,51
19,47,2013,47,122,104,29,18,11,17,23,50
19,48,2013,48,97,122,30,19,11,24,30,83
19,49,2013,49,95,97,19,17,12,1,7,55
19,5,2013,5,133,112,23,16,1.360902256,1,31,57
19,50,2013,50,72,95,19,11,12,8,14,56
19,51,2013,51,117,72,16,15,12,15,21,49
19,52,2013,52,95,117,23,19,12,22,28,67
19,53,2013,53,23,95,27,20,12,29,31,55
19,6,2013,6,102,133,24,19,2,3,9,60
19,7,2013,7,104,102,32,10,2,10,16,57
19,8,2013,8,110,104,25,11,2,17,23,57
19,9,2013,9,109,110,30,10,2.311926606,1,28,55
19,1,2014,1,39,23,4,6,1,1,4,12
19,10,2014,10,66,82,23,18,3,2,8,40
19,11,2014,11,106,66,18,12,3,9,15,48
19,12,2014,12,79,106,35,11,3,16,22,73
19,13,2014,13,85,79,23,18,3,23,29,50
19,14,2014,14,77,85,23,10,3.766233766,1,31,46
19,15,2014,15,96,77,17,13,4,6,12,54
19,16,2014,16,91,96,27,15,4,13,19,54
19,17,2014,17,86,91,26,15,4,20,26,59
19,18,2014,18,112,86,25,15,4.482142857,1,30,49
19,19,2014,19,94,112,33,20,5,4,10,61
19,2,2014,2,75,39,5,13,1,5,11,27
19,20,2014,20,111,94,25,15,5,11,17,54
19,21,2014,21,114,111,26,20,5,18,24,63
19,22,2014,22,108,114,25,18,5,25,31,67
19,23,2014,23,99,108,30,18,6,1,7,62
19,24,2014,24,98,99,20,17,6,8,14,48
19,25,2014,25,105,98,23,19,6,15,21,54
19,26,2014,26,96,105,28,24,6,22,28,64
19,27,2014,27,111,96,29,16,6.711711712,1,30,53
19,28,2014,28,85,111,22,21,7,6,12,67
19,29,2014,29,91,85,24,18,7,13,19,56
19,3,2014,3,93,75,18,8,1,12,18,40
19,30,2014,30,100,91,28,15,7,20,26,55
19,31,2014,31,112,100,21,8,7.241071429,1,31,61
19,32,2014,32,88,112,27,17,8,3,9,59
19,33,2014,33,114,88,23,15,8,10,16,44
19,34,2014,34,82,114,29,21,8,17,23,57
19,35,2014,35,126,82,23,10,8,24,30,42
19,36,2014,36,110,126,35,15,8.845454545,1,31,67
19,37,2014,37,95,110,36,13,9,7,13,55
19,38,2014,38,123,95,29,17,9,14,20,54
19,39,2014,39,123,123,38,21,9,21,27,69
19,4,2014,4,78,93,24,15,1,19,25,45
19,40,2014,40,105,123,40,11,9.59047619,1,30,72
19,41,2014,41,85,105,37,14,10,5,11,51
19,42,2014,42,97,85,28,17,10,12,18,51
19,43,2014,43,99,97,23,10,10,19,25,67
19,44,2014,44,95,99,27,12,10.15789474,1,31,55
19,45,2014,45,113,95,31,13,11,2,8,49
19,46,2014,46,97,113,26,12,11,9,15,69
19,47,2014,47,90,97,24,15,11,16,22,53
19,48,2014,48,93,90,37,10,11,23,29,45
19,49,2014,49,88,93,26,15,11.875,1,30,59
19,5,2014,5,82,78,24,16,1.097560976,1,31,41
19,50,2014,50,100,88,23,16,12,7,13,52
19,51,2014,51,75,100,18,10,12,14,20,54
19,52,2014,52,74,75,15,13,12,21,27,46
19,53,2014,53,52,74,25,19,12,28,31,46
19,6,2014,6,79,82,15,15,2,2,8,42
19,7,2014,7,82,79,21,15,2,9,15,49
19,8,2014,8,78,82,28,19,2,16,22,45
19,9,2014,9,82,78,10,11,2.158536585,1,28,50
20,1,2013,1,26,#NAME?,#NAME?,#NAME?,1,1,5,#NAME?
20,10,2013,10,34,39,16,3,3,3,9,18
20,11,2013,11,44,34,9,8,3,10,16,13
20,12,2013,12,32,44,10,7,3,17,23,25
20,13,2013,13,32,32,10,7,3,24,30,22
20,14,2013,14,44,32,7,5,3.840909091,1,31,20
20,15,2013,15,44,44,9,10,4,7,13,24
20,16,2013,16,22,44,9,9,4,14,20,23
20,17,2013,17,33,22,3,1,4,21,27,13
20,18,2013,18,48,33,4,8,4.541666667,1,30,19
20,19,2013,19,31,48,11,8,5,5,11,32
20,2,2013,2,49,26,5,5,1,6,12,13
20,20,2013,20,49,31,9,2,5,12,18,18
20,21,2013,21,32,49,14,8,5,19,25,27
20,22,2013,22,54,32,4,6,5.148148148,1,31,17
20,23,2013,23,44,54,12,6,6,2,8,30
20,24,2013,24,39,44,11,2,6,9,15,26
20,25,2013,25,39,39,10,4,6,16,22,20
20,26,2013,26,44,39,5,8,6,23,29,22
20,27,2013,27,35,44,14,11,6.828571429,1,30,25
20,28,2013,28,30,35,10,5,7,7,13,23
20,29,2013,29,29,30,6,3,7,14,20,20
20,3,2013,3,40,49,9,5,1,13,19,26
20,30,2013,30,33,29,8,5,7,21,27,20
20,31,2013,31,34,33,9,3,7.352941176,1,31,19
20,32,2013,32,27,34,6,6,8,4,10,22
20,33,2013,33,52,27,6,4,8,11,17,14
20,34,2013,34,42,52,15,5,8,18,24,32
20,35,2013,35,42,42,12,7,8,25,31,26
20,36,2013,36,44,42,11,9,9,1,7,24
20,37,2013,37,34,44,10,7,9,8,14,26
20,38,2013,38,46,34,5,6,9,15,21,25
20,39,2013,39,35,46,11,9,9,23,28,32
20,4,2013,4,49,40,8,5,1,20,26,18
20,40,2013,40,44,35,15,5,9.818181818,1,30,25
20,41,2013,41,22,44,12,6,10,6,12,30
20,42,2013,42,30,22,5,4,10,13,19,14
20,43,2013,43,28,30,7,6,10,20,26,16
20,44,2013,44,42,28,3,2,10.30952381,1,31,16
20,45,2013,45,42,42,7,10,11,3,9,24
20,46,2013,46,38,42,7,8,11,10,16,25
20,47,2013,47,29,38,10,7,11,17,22,24
20,48,2013,48,34,29,11,5,11,24,30,22
20,49,2013,49,33,34,7,9,12,1,7,20
20,5,2013,5,42,49,22,8,1.261904762,1,31,31
20,50,2013,50,31,33,8,8,12,8,14,20
20,51,2013,51,36,31,4,6,12,15,21,17
20,52,2013,52,43,36,11,7,12,22,28,19
20,53,2013,53,14,43,10,10,12,29,31,27
20,6,2013,6,40,42,8,8,2,3,9,17
20,7,2013,7,28,40,4,6,2,10,16,16
20,8,2013,8,37,28,8,7,2,17,23,17
20,9,2013,9,39,37,8,6,2.179487179,1,28,23
20,1,2014,1,24,14,3,5,1,1,4,6
20,10,2014,10,26,23,4,6,3,2,8,14
20,11,2014,11,35,26,7,5,3,9,15,18
20,12,2014,12,38,35,13,11,3,16,22,18
20,13,2014,13,35,38,14,6,3,23,29,25
20,14,2014,14,56,35,10,5,3.732142857,1,31,19
20,15,2014,15,40,56,19,6,4,6,12,37
20,16,2014,16,41,40,19,6,4,13,19,20
20,17,2014,17,46,41,10,7,4,20,26,26
20,18,2014,18,31,46,21,9,4.580645161,1,30,26
20,19,2014,19,35,31,11,7,5,4,10,17
20,2,2014,2,20,24,5,7,1,5,11,12
20,20,2014,20,32,35,7,8,5,11,17,24
20,21,2014,21,29,32,10,7,5,18,24,23
20,22,2014,22,39,29,14,5,5,25,31,19
20,23,2014,23,40,39,10,5,6,1,7,25
20,24,2014,24,49,40,9,9,6,8,14,19
20,25,2014,25,35,49,17,8,6,15,21,27
20,26,2014,26,33,35,9,8,6,22,28,24
20,27,2014,27,42,33,9,8,6.714285714,1,30,14
20,28,2014,28,39,42,11,8,7,6,12,26
20,29,2014,29,36,39,17,5,7,13,19,19
20,3,2014,3,29,20,2,4,1,12,18,10
20,30,2014,30,28,36,15,5,7,20,26,20
20,31,2014,31,34,28,8,6,7.294117647,1,31,14
20,32,2014,32,34,34,13,7,8,3,9,16
20,33,2014,33,36,34,9,4,8,10,16,16
20,34,2014,34,29,36,14,6,8,17,23,22
20,35,2014,35,30,29,7,6,8,24,30,12
20,36,2014,36,27,30,6,3,8.925925926,1,31,20
20,37,2014,37,40,27,9,4,9,7,13,14
20,38,2014,38,32,40,18,7,9,14,20,26
20,39,2014,39,29,32,8,2,9,21,27,16
20,4,2014,4,38,29,7,8,1,19,25,18
20,40,2014,40,29,29,6,1,9.620689655,1,30,13
20,41,2014,41,22,29,11,5,10,5,11,18
20,42,2014,42,29,22,4,1,10,12,18,9
20,43,2014,43,37,29,13,6,10,19,25,19
20,44,2014,44,29,37,11,5,10.24137931,1,31,23
20,45,2014,45,36,29,8,3,11,2,8,16
20,46,2014,46,33,36,11,6,11,9,15,14
20,47,2014,47,27,33,9,2,11,16,22,14
20,48,2014,48,31,27,9,7,11,23,29,17
20,49,2014,49,30,31,9,7,11.83333333,1,30,17
20,5,2014,5,37,38,9,9,1.027027027,1,31,24
20,50,2014,50,31,30,11,4,12,7,13,19
20,51,2014,51,48,31,11,6,12,14,20,18
20,52,2014,52,27,48,13,9,12,21,27,25
20,53,2014,53,14,27,7,7,12,28,31,16
20,6,2014,6,26,37,12,6,2,2,8,19
20,7,2014,7,37,26,8,3,2,9,15,14
20,8,2014,8,40,37,11,2,2,16,22,19
20,9,2014,9,23,40,8,3,2.043478261,1,28,28
21,1,2013,1,40,#NAME?,#NAME?,#NAME?,1,1,5,#NAME?
21,10,2013,10,43,59,5,7,3,3,9,29
21,11,2013,11,48,43,8,4,3,10,16,20
21,12,2013,12,44,48,10,5,3,17,23,25
21,13,2013,13,40,44,6,8,3,24,30,21
21,14,2013,14,42,40,8,6,3.904761905,1,31,27
21,15,2013,15,61,42,11,8,4,7,13,20
21,16,2013,16,53,61,10,7,4,14,20,38
21,17,2013,17,43,53,18,10,4,21,27,28
21,18,2013,18,57,43,11,3,4.614035088,1,30,23
21,19,2013,19,50,57,17,4,5,5,11,26
21,2,2013,2,64,40,8,6,1,6,12,19
21,20,2013,20,53,50,9,9,5,12,18,27
21,21,2013,21,52,53,12,8,5,19,25,25
21,22,2013,22,50,52,6,9,5.1,1,31,33
21,23,2013,23,49,50,7,12,6,2,8,30
21,24,2013,24,55,49,5,6,6,9,15,30
21,25,2013,25,61,55,9,12,6,16,22,36
21,26,2013,26,46,61,8,7,6,23,29,37
21,27,2013,27,61,46,9,6,6.803278689,1,30,30
21,28,2013,28,52,61,10,15,7,7,13,40
21,29,2013,29,57,52,8,15,7,14,20,31
21,3,2013,3,56,64,7,5,1,13,19,28
21,30,2013,30,52,57,10,15,7,21,27,38
21,31,2013,31,62,52,11,8,7.516129032,1,31,36
21,32,2013,32,43,62,12,6,8,4,10,40
21,33,2013,33,68,43,6,6,8,11,17,25
21,34,2013,34,51,68,8,10,8,18,24,41
21,35,2013,35,51,51,9,8,8,25,31,29
21,36,2013,36,51,51,4,5,9,1,7,33
21,37,2013,37,61,51,11,7,9,8,14,34
21,38,2013,38,42,61,13,10,9,15,21,39
21,39,2013,39,48,42,8,5,9,22,28,31
21,4,2013,4,62,56,10,7,1,20,26,27
21,40,2013,40,49,48,4,5,9.653061224,1,30,30
21,41,2013,41,40,49,9,12,10,6,12,22
21,42,2013,42,56,40,4,4,10,13,19,21
21,43,2013,43,44,56,11,8,10,20,26,28
21,44,2013,44,52,44,8,5,10.34615385,1,31,28
21,45,2013,45,34,52,11,7,11,3,9,28
21,46,2013,46,52,34,3,4,11,10,16,23
21,47,2013,47,48,52,12,4,11,17,23,27
21,48,2013,48,29,48,11,11,11,24,30,33
21,49,2013,49,46,29,4,7,12,1,7,17
21,5,2013,5,41,62,13,9,1.317073171,1,31,28
21,50,2013,50,43,46,9,9,12,8,14,32
21,51,2013,51,55,43,5,3,12,15,21,30
21,52,2013,52,44,55,9,7,12,22,28,34
21,53,2013,53,24,44,7,9,12,29,31,21
21,6,2013,6,56,41,6,5,2,3,9,16
21,7,2013,7,74,56,9,7,2,10,16,21
21,8,2013,8,50,74,18,14,2,17,23,34
21,9,2013,9,59,50,9,9,2.440677966,1,28,26
21,1,2014,1,24,24,3,7,1,1,4,16
21,10,2014,10,20,35,7,3,3,2,8,20
21,11,2014,11,42,20,2,2,3,9,15,11
21,12,2014,12,38,42,6,4,3,16,22,23
21,13,2014,13,42,38,5,3,3,23,29,21
21,14,2014,14,55,42,6,4,3.709090909,1,31,21
21,15,2014,15,51,55,14,9,4,6,12,35
21,16,2014,16,48,51,12,9,4,13,19,36
21,17,2014,17,48,48,3,10,4,20,26,25
21,18,2014,18,39,48,10,6,4.384615385,1,30,35
21,19,2014,19,47,39,9,4,5,4,10,27
21,2,2014,2,45,24,4,5,1,5,11,14
21,20,2014,20,36,47,10,9,5,11,17,30
21,21,2014,21,47,36,12,6,5,18,24,25
21,22,2014,22,47,47,11,3,5,25,31,30
21,23,2014,23,55,47,6,5,6,1,7,27
21,24,2014,24,41,55,7,9,6,8,14,29
21,25,2014,25,50,41,8,9,6,15,21,27
21,26,2014,26,44,50,11,9,6,22,28,29
21,27,2014,27,57,44,2,4,6.719298246,1,30,27
21,28,2014,28,48,57,13,12,7,6,12,29
21,29,2014,29,48,48,11,6,7,13,19,27
21,3,2014,3,32,45,11,7,1,12,18,29
21,30,2014,30,61,48,14,6,7,20,26,30
21,31,2014,31,50,61,8,8,7.38,1,31,40
21,32,2014,32,45,50,5,5,8,3,9,36
21,33,2014,33,42,45,10,6,8,10,16,24
21,34,2014,34,56,42,13,3,8,17,23,21
21,35,2014,35,51,56,17,14,8,24,30,35
21,36,2014,36,56,51,8,5,8.875,1,31,36
21,37,2014,37,53,56,13,8,9,7,13,37
21,38,2014,38,37,53,6,3,9,14,20,31
21,39,2014,39,54,37,9,11,9,21,27,26
21,4,2014,4,42,32,5,10,1,19,25,23
21,40,2014,40,53,54,14,8,9.566037736,1,30,34
21,41,2014,41,50,53,7,7,10,5,11,31
21,42,2014,42,46,50,10,6,10,12,18,27
21,43,2014,43,51,46,8,7,10,19,25,27
21,44,2014,44,49,51,7,6,10.14285714,1,31,27
21,45,2014,45,49,49,9,4,11,2,8,32
21,46,2014,46,43,49,6,7,11,9,15,33
21,47,2014,47,31,43,6,4,11,16,22,24
21,48,2014,48,36,31,8,9,11,23,29,21
21,49,2014,49,46,36,7,5,11.89130435,1,30,17
21,5,2014,5,39,42,6,3,1.076923077,1,31,27
21,50,2014,50,51,46,10,7,12,7,13,26
21,51,2014,51,43,51,7,8,12,14,20,28
21,52,2014,52,42,43,6,6,12,21,26,28
21,53,2014,53,15,42,7,6,12,28,31,29
21,6,2014,6,42,39,3,9,2,2,8,20
21,7,2014,7,38,42,3,2,2,9,15,30
21,8,2014,8,42,38,7,5,2,16,22,22
21,9,2014,9,35,42,4,4,2.257142857,1,28,26
22,1,2013,1,104,#NAME?,#NAME?,#NAME?,1,1,5,#NAME?
22,10,2013,10,113,115,19,20,3,3,9,74
22,11,2013,11,92,113,12,16,3,10,16,76
22,12,2013,12,90,92,23,15,3,17,23,57
22,13,2013,13,114,90,15,12,3,24,30,56
22,14,2013,14,99,114,25,11,3.828282828,1,31,70
22,15,2013,15,109,99,20,18,4,7,13,55
22,16,2013,16,107,109,14,11,4,14,20,60
22,17,2013,17,124,107,21,13,4,21,27,62
22,18,2013,18,99,124,27,19,4.535353535,1,30,73
22,19,2013,19,118,99,21,12,5,5,11,56
22,2,2013,2,118,104,17,13,1,6,12,50
22,20,2013,20,118,118,29,15,5,12,18,78
22,21,2013,21,99,118,15,12,5,19,25,73
22,22,2013,22,121,99,24,15,5.214876033,1,31,52
22,23,2013,23,105,121,17,15,6,2,8,72
22,24,2013,24,113,105,25,12,6,9,15,69
22,25,2013,25,116,113,21,18,6,16,22,72
22,26,2013,26,124,116,14,14,6,23,29,75
22,27,2013,27,118,124,27,16,6.838983051,1,30,75
22,28,2013,28,110,118,22,12,7,7,13,82
22,29,2013,29,132,110,22,17,7,14,20,78
22,3,2013,3,119,118,20,14,1,13,19,72
22,30,2013,30,110,132,18,13,7,21,27,80
22,31,2013,31,110,110,19,14,7.5,1,31,74
22,32,2013,32,137,110,26,13,8,4,10,63
22,33,2013,33,139,137,13,11,8,11,17,90
22,34,2013,34,128,139,28,12,8,18,24,97
22,35,2013,35,129,128,24,10,8,25,31,75
22,36,2013,36,127,129,21,16,9,1,7,83
22,37,2013,37,124,127,17,9,9,8,14,84
22,38,2013,38,106,124,26,17,9,15,21,77
22,39,2013,39,105,106,17,9,9,22,28,69
22,4,2013,4,121,119,21,8,1,20,26,60
22,40,2013,40,118,105,14,14,9.669491525,1,30,62
22,41,2013,41,102,118,19,13,10,6,12,74
22,42,2013,42,106,102,26,12,10,13,19,56
22,43,2013,43,104,106,16,4,10,20,26,70
22,44,2013,44,126,104,17,13,10.33333333,1,31,68
22,45,2013,45,104,126,22,10,11,3,9,84
22,46,2013,46,125,104,17,14,11,10,16,60
22,47,2013,47,104,125,16,19,11,17,23,77
22,48,2013,48,84,104,15,8,11,24,30,65
22,49,2013,49,111,84,13,17,12,1,7,57
22,5,2013,5,112,121,19,15,1.258928571,1,31,67
22,50,2013,50,105,111,14,13,12,8,14,78
22,51,2013,51,106,105,12,13,12,15,21,57
22,52,2013,52,95,106,10,11,12,22,28,67
22,53,2013,53,33,95,16,9,12,29,31,52
22,6,2013,6,93,112,19,12,2,3,9,70
22,7,2013,7,105,93,14,6,2,10,16,54
22,8,2013,8,98,105,24,20,2,17,23,59
22,9,2013,9,115,98,11,11,2.243478261,1,28,54
22,1,2014,1,36,33,9,7,1,1,4,25
22,10,2014,10,68,82,15,14,3,2,8,46
22,11,2014,11,103,68,16,9,3,9,15,42
22,12,2014,12,93,103,22,17,3,16,22,67
22,13,2014,13,105,93,14,10,3,23,29,55
22,14,2014,14,115,105,21,18,3.72173913,1,31,66
22,15,2014,15,97,115,22,9,4,6,12,75
22,16,2014,16,94,97,20,18,4,13,19,57
22,17,2014,17,103,94,17,11,4,20,26,63
22,18,2014,18,101,103,17,19,4.544554455,1,30,61
22,19,2014,19,98,101,16,12,5,4,10,60
22,2,2014,2,72,36,5,9,1,5,11,27
22,20,2014,20,95,98,20,13,5,11,17,63
22,21,2014,21,98,95,26,15,5,18,24,59
22,22,2014,22,129,98,18,22,5,25,31,64
22,23,2014,23,115,129,22,17,6,1,7,67
22,24,2014,24,106,115,21,13,6,8,14,67
22,25,2014,25,108,106,21,15,6,15,21,69
22,26,2014,26,120,108,23,18,6,22,28,74
22,27,2014,27,110,120,29,12,6.681818182,1,30,69
22,28,2014,28,95,110,13,10,7,6,12,75
22,29,2014,29,113,95,20,9,7,13,19,60
22,3,2014,3,72,72,10,15,1,12,18,36
22,30,2014,30,127,113,27,10,7,20,26,83
22,31,2014,31,95,127,20,13,7.294736842,1,31,94
22,32,2014,32,120,95,13,11,8,3,9,60
22,33,2014,33,123,120,21,18,8,10,16,78
22,34,2014,34,99,123,18,11,8,17,23,81
22,35,2014,35,95,99,25,10,8,24,30,49
22,36,2014,36,113,95,18,11,8.840707965,1,31,65
22,37,2014,37,87,113,24,12,9,7,13,78
22,38,2014,38,111,87,17,8,9,14,20,60
22,39,2014,39,88,111,17,15,9,21,27,77
22,4,2014,4,95,72,11,9,1,19,25,47
22,40,2014,40,103,88,20,6,9.67961165,1,30,59
22,41,2014,41,76,103,16,11,10,5,11,68
22,42,2014,42,97,76,16,9,10,12,18,44
22,43,2014,43,93,97,25,10,10,19,25,64
22,44,2014,44,108,93,9,9,10.18518519,1,31,61
22,45,2014,45,75,108,23,9,11,2,8,72
22,46,2014,46,83,75,18,6,11,9,15,47
22,47,2014,47,80,83,14,11,11,16,22,50
22,48,2014,48,93,80,11,6,11,23,29,51
22,49,2014,49,90,93,15,13,11.86666667,1,30,63
22,5,2014,5,92,95,9,3,1.195652174,1,31,64
22,50,2014,50,90,90,13,10,12,7,13,56
22,51,2014,51,114,90,14,10,12,14,20,57
22,52,2014,52,83,114,16,15,12,21,27,69
22,53,2014,53,57,83,12,4,12,28,31,58
22,6,2014,6,75,92,19,12,2,2,8,62
22,7,2014,7,81,75,13,5,2,9,15,44
22,8,2014,8,89,81,16,10,2,16,22,52
22,9,2014,9,82,89,22,16,2.158536585,1,28,54
23,1,2013,1,159,#NAME?,#NAME?,#NAME?,1,1,5,#NAME?
23,10,2013,10,226,168,80,22,3,3,9,121
23,11,2013,11,232,226,122,24,3,10,16,157
23,12,2013,12,181,232,111,33,3,17,23,164
23,13,2013,13,206,181,94,22,3,24,30,132
23,14,2013,14,201,206,91,37,3.905472637,1,31,136
23,15,2013,15,210,201,86,39,4,7,13,140
23,16,2013,16,209,210,81,37,4,14,20,142
23,17,2013,17,200,209,98,35,4,21,27,148
23,18,2013,18,224,200,103,26,4.584821429,1,30,136
23,19,2013,19,183,224,98,38,5,5,11,169
23,2,2013,2,190,159,55,20,1,6,12,104
23,20,2013,20,196,183,69,37,5,12,18,135
23,21,2013,21,208,196,71,45,5,19,25,138
23,22,2013,22,219,208,90,33,5.132420091,1,31,149
23,23,2013,23,180,219,104,43,6,2,8,130
23,24,2013,24,208,180,91,21,6,9,15,128
23,25,2013,25,216,208,98,38,6,16,22,137
23,26,2013,26,232,216,81,50,6,23,29,144
23,27,2013,27,198,232,91,50,6.848484848,1,30,162
23,28,2013,28,201,198,82,28,7,7,13,140
23,29,2013,29,215,201,90,27,7,14,20,153
23,3,2013,3,207,190,90,26,1,13,19,125
23,30,2013,30,189,215,87,42,7,21,27,146
23,31,2013,31,211,189,84,24,7.44549763,1,31,128
23,32,2013,32,201,211,100,38,8,4,10,139
23,33,2013,33,228,201,86,29,8,11,17,128
23,34,2013,34,225,228,86,35,8,18,24,150
23,35,2013,35,236,225,76,35,8,25,31,144
23,36,2013,36,223,236,88,41,9,1,7,157
23,37,2013,37,239,223,87,38,9,8,14,152
23,38,2013,38,198,239,90,30,9,15,21,148
23,39,2013,39,202,198,91,28,9,22,28,133
23,4,2013,4,168,207,98,26,1,20,26,134
23,40,2013,40,202,202,74,24,9.777227723,1,30,130
23,41,2013,41,168,202,87,30,10,6,12,134
23,42,2013,42,169,168,66,24,10,13,19,105
23,43,2013,43,162,169,81,20,10,20,26,123
23,44,2013,44,197,162,64,23,10.28426396,1,31,115
23,45,2013,45,189,197,76,23,11,3,9,129
23,46,2013,46,174,189,78,24,11,10,16,136
23,47,2013,47,182,174,86,18,11,17,23,115
23,48,2013,48,163,182,64,26,11,24,30,129
23,49,2013,49,177,163,67,34,12,1,7,103
23,5,2013,5,212,168,66,23,1.264150943,1,31,118
23,50,2013,50,124,177,80,21,12,8,14,118
23,51,2013,51,158,124,64,18,12,15,21,93
23,52,2013,52,137,158,62,23,12,22,28,102
23,53,2013,53,61,137,49,23,12,29,31,91
23,6,2013,6,181,212,80,28,2,3,9,137
23,7,2013,7,180,181,86,16,2,10,16,111
23,8,2013,8,215,180,90,16,2,17,23,122
23,9,2013,9,168,215,113,26,2.297619048,1,28,153
23,1,2014,1,87,61,21,13,1,1,4,42
23,10,2014,10,143,177,90,28,3,2,8,128
23,11,2014,11,171,143,73,24,3,9,15,88
23,12,2014,12,180,171,86,26,3,16,22,121
23,13,2014,13,174,180,88,22,3,23,29,121
23,14,2014,14,158,174,74,32,3.734177215,1,31,120
23,15,2014,15,193,158,72,17,4,6,12,111
23,16,2014,16,156,193,73,30,4,13,19,114
23,17,2014,17,151,156,59,29,4,20,26,95
23,18,2014,18,168,151,79,19,4.523809524,1,30,104
23,19,2014,19,189,168,75,27,5,4,10,105
23,2,2014,2,133,87,41,18,1,5,11,59
23,20,2014,20,219,189,74,36,5,11,17,122
23,21,2014,21,162,219,91,37,5,18,24,146
23,22,2014,22,210,162,65,21,5,25,31,101
23,23,2014,23,179,210,87,29,6,1,7,139
23,24,2014,24,205,179,66,36,6,8,14,117
23,25,2014,25,186,205,85,33,6,15,21,130
23,26,2014,26,186,186,71,32,6,22,28,123
23,27,2014,27,218,186,84,27,6.729357798,1,30,119
23,28,2014,28,207,218,109,29,7,6,12,150
23,29,2014,29,187,207,81,33,7,13,19,144
23,3,2014,3,156,133,64,18,1,12,18,97
23,30,2014,30,188,187,88,31,7,20,26,123
23,31,2014,31,202,188,84,29,7.311881188,1,31,123
23,32,2014,32,198,202,92,32,8,3,9,135
23,33,2014,33,208,198,90,32,8,10,16,122
23,34,2014,34,177,208,103,32,8,17,23,126
23,35,2014,35,195,177,79,30,8,24,30,110
23,36,2014,36,176,195,81,30,8.892045455,1,31,118
23,37,2014,37,175,176,79,24,9,7,13,110
23,38,2014,38,195,175,80,17,9,14,20,110
23,39,2014,39,195,195,88,27,9,21,27,117
23,4,2014,4,163,156,78,25,1,19,25,118
23,40,2014,40,173,195,95,29,9.514450867,1,30,118
23,41,2014,41,183,173,60,20,10,5,11,107
23,42,2014,42,187,183,84,32,10,12,18,126
23,43,2014,43,181,187,82,27,10,19,25,121
23,44,2014,44,182,181,77,28,10.17582418,1,31,124
23,45,2014,45,185,182,71,23,11,2,8,112
23,46,2014,46,153,185,81,21,11,9,15,116
23,47,2014,47,172,153,73,33,11,16,22,101
23,48,2014,48,114,172,77,34,11,23,29,114
23,49,2014,49,159,114,51,19,11.88050314,1,30,70
23,5,2014,5,187,163,86,19,1.187165775,1,31,111
23,50,2014,50,122,159,73,22,12,7,13,112
23,51,2014,51,145,122,41,20,12,14,20,80
23,52,2014,52,127,145,58,26,12,21,27,86
23,53,2014,53,78,127,42,23,12,28,31,77
23,6,2014,6,159,187,102,24,2,2,8,139
23,7,2014,7,146,159,88,26,2,9,15,117
23,8,2014,8,178,146,69,24,2,16,22,97
23,9,2014,9,177,178,89,19,2.129943503,1,28,133
24,1,2013,1,117,#NAME?,#NAME?,#NAME?,1,1,5,#NAME?
24,10,2013,10,115,142,25,9,3,3,9,79
24,11,2013,11,153,115,20,11,3,10,16,69
24,12,2013,12,138,153,31,12,3,17,23,91
24,13,2013,13,123,138,20,9,3,24,30,81
24,14,2013,14,160,123,20,5,3.85,1,31,75
24,15,2013,15,151,160,22,12,4,7,13,83
24,16,2013,16,149,151,33,9,4,14,20,89
24,17,2013,17,174,149,24,17,4,21,27,99
24,18,2013,18,182,174,31,18,4.538461538,1,30,110
24,19,2013,19,148,182,25,13,5,5,11,113
24,2,2013,2,128,117,13,11,1,6,12,70
24,20,2013,20,171,148,37,12,5,12,18,102
24,21,2013,21,168,171,24,13,5,19,25,115
24,22,2013,22,151,168,23,14,5.205298013,1,31,111
24,23,2013,23,156,151,26,15,6,2,8,90
24,24,2013,24,181,156,26,10,6,9,15,96
24,25,2013,25,169,181,39,20,6,16,22,127
24,26,2013,26,172,169,33,24,6,23,29,114
24,27,2013,27,128,172,26,12,6.765625,1,30,120
24,28,2013,28,168,128,23,15,7,7,13,85
24,29,2013,29,159,168,30,12,7,14,20,118
24,3,2013,3,148,128,27,8,1,13,19,79
24,30,2013,30,179,159,28,10,7,21,27,102
24,31,2013,31,168,179,31,15,7.452380952,1,31,107
24,32,2013,32,196,168,20,5,8,4,10,102
24,33,2013,33,182,196,43,17,8,11,17,124
24,34,2013,34,191,182,28,10,8,18,24,115
24,35,2013,35,157,191,31,17,8,25,31,119
24,36,2013,36,186,157,22,15,9,1,7,98
24,37,2013,37,170,186,36,16,9,8,14,121
24,38,2013,38,154,170,27,11,9,15,21,106
24,39,2013,39,169,154,28,11,9,22,28,97
24,4,2013,4,126,148,35,21,1,20,26,92
24,40,2013,40,154,169,18,14,9.694805195,1,30,119
24,41,2013,41,168,154,20,8,10,6,12,99
24,42,2013,42,141,168,20,14,10,13,19,113
24,43,2013,43,159,141,12,10,10,20,26,94
24,44,2013,44,163,159,16,4,10.33128834,1,31,100
